"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","state","Biodomain","color"
"positive regulation of transcription by RNA polymerase II",0.0150514189659034,0.312700908312035,0.380730400722792,0.498462996295599,1.77636690359101,14,"c(""RPS6KA5"", ""MEN1"", ""TAF7"", ""ZBTB16"", ""AKAP8L"", ""CBFB"", ""LPIN1"", ""SMAD4"", ""NFAT5"", ""AGO1"", ""ARRB1"")","3","Epigenetic","#cc3333"
"positive regulation of translation",0.00443020776180896,0.119149321916829,0.407017918923954,-0.737423394542261,-1.80427813316058,6,"c(""RBM3"", ""CIRBP"")","3","Proteostasis","#C7B169"
"positive regulation of translation in response to endoplasmic reticulum stress",0.355460385438972,0.935405669599218,0.102449405629826,0.654545454545455,1.09981279174634,2,"c(""DDX3X"", ""EIF4G1"")","3","Proteostasis","#C7B169"
"positive regulation of translational initiation",0.223744292237443,0.863722677871601,0.13880510939114,0.645833333333333,1.25315718444703,3,"c(""POLR2G"", ""DDX3X"", ""LARP1"")","3","Proteostasis","#C7B169"
"positive regulation of vascular associated smooth muscle cell apoptotic process",0.561616161616162,0.935405669599218,0.0736212741014394,0.712435233160622,0.955351303455018,1,"MFN2","3","Apoptosis","#663399"
"positive regulation of vascular associated smooth muscle cell apoptotic process",0.561616161616162,0.935405669599218,0.0736212741014394,0.712435233160622,0.955351303455018,1,"MFN2","3","Vasculature","#cccc00"
"positive regulation of vascular associated smooth muscle cell apoptotic process",0.561616161616162,0.935405669599218,0.0736212741014394,0.712435233160622,0.955351303455018,1,"MFN2","3","Apoptosis","#663399"
"positive regulation of vascular associated smooth muscle cell apoptotic process",0.561616161616162,0.935405669599218,0.0736212741014394,0.712435233160622,0.955351303455018,1,"MFN2","3","Vasculature","#cccc00"
"positive regulation of vascular associated smooth muscle cell migration",0.962745098039216,0.986983393558833,0.0465084048719156,-0.518134715025907,-0.691820480060891,1,"PAK1","3","Vasculature","#cccc00"
"positive regulation of vascular associated smooth muscle cell proliferation",0.561643835616438,0.935405669599218,0.0799858801499946,0.484375,0.939867888335274,3,"c(""MAP3K5"", ""MFN2"", ""PAK1"")","3","Vasculature","#cccc00"
"post-transcriptional gene silencing by RNA",0.458585858585859,0.935405669599218,0.0843144320642653,0.782383419689119,1.0491494314306,1,"AGO1","3","Epigenetic","#cc3333"
"postsynapse",0.2003367003367,0.863722677871601,0.124434168630393,-0.388889301612644,-1.30024825587655,14,"c(""SLC4A10"", ""CPLX1"", ""HPCA"", ""SNAP25"", ""CAMK4"", ""PLCB1"", ""ATAD1"", ""GRIA2"", ""RPLP0"", ""GSK3B"")","3","Synapse","#339933"
"postsynapse organization",0.60813704496788,0.94329444858112,0.0725351864394589,0.52987012987013,0.89032464093751,2,"c(""ACTN1"", ""DNM3"")","3","Synapse","#339933"
"postsynaptic density",0.448494453248811,0.935405669599218,0.0727141077934447,-0.262901264940675,-1.01576748331021,23,"c(""DLG1"", ""GRM3"", ""RPL18A"", ""RHEB"", ""RPL30"", ""DGKZ"", ""ADD2"", ""GRIA2"", ""RPLP0"", ""ARHGEF9"", ""RPL10A"", ""SYNGAP1"", ""DNM3"", ""IQSEC3"", ""GRIN2B"", ""ATP1A1"", ""RTN4"", ""RPS3"", ""BCR"", ""ARHGAP44"", ""GPHN"")","3","Synapse","#339933"
"postsynaptic density membrane",0.401032702237522,0.935405669599218,0.0828962134571565,-0.419767967939575,-1.07376211675721,7,"c(""CACNG3"", ""DLG1"", ""ACTN2"", ""ATP2B2"", ""GRIA2"")","3","Synapse","#339933"
"postsynaptic density, intracellular component",0.579892280071813,0.94329444858112,0.066132620475844,-0.443741822382051,-0.920312571719676,4,"c(""ACTN2"", ""SH3GL1"", ""ARHGEF2"")","3","Synapse","#339933"
"postsynaptic endocytic zone",0.825490196078431,0.966608285692255,0.0535669384770951,-0.590673575129534,-0.788675347269416,1,"GRIA2","3","Synapse","#339933"
"postsynaptic endocytic zone membrane",0.941414141414141,0.976717930305388,0.0488970772260102,0.528497409326425,0.708696966926631,1,"DNM3","3","Synapse","#339933"
"postsynaptic membrane",0.90034965034965,0.976717930305388,0.0443293451680314,-0.229551451187335,-0.610194005903844,8,"c(""GRM3"", ""ATAD1"", ""GRIA2"", ""GRIA3"", ""GRIN2B"", ""GPHN"", ""DLG4"", ""ARRB1"")","3","Synapse","#339933"
"postsynaptic membrane assembly",0.680808080808081,0.94970198720659,0.0640703750499722,0.658031088082902,0.882397203918453,1,"EPHB2","3","Synapse","#339933"
"postsynaptic modulation of chemical synaptic transmission",0.658823529411765,0.94329444858112,0.0642140881844605,-0.673575129533679,-0.899366624079159,1,"PLCB1","3","Synapse","#339933"
"postsynaptic neurotransmitter receptor diffusion trapping",0.606701940035273,0.94329444858112,0.0630790410571939,-0.471151052806271,-0.911251240212529,3,"CACNG3","3","Synapse","#339933"
"postsynaptic neurotransmitter receptor internalization",0.60813704496788,0.94329444858112,0.0725351864394589,0.52987012987013,0.89032464093751,2,"c(""AP2B1"", ""DNM3"")","3","Endolysosome","#3366cc"
"postsynaptic neurotransmitter receptor internalization",0.60813704496788,0.94329444858112,0.0725351864394589,0.52987012987013,0.89032464093751,2,"c(""AP2B1"", ""DNM3"")","3","Synapse","#339933"
"postsynaptic neurotransmitter receptor internalization",0.60813704496788,0.94329444858112,0.0725351864394589,0.52987012987013,0.89032464093751,2,"c(""AP2B1"", ""DNM3"")","3","Endolysosome","#3366cc"
"postsynaptic neurotransmitter receptor internalization",0.60813704496788,0.94329444858112,0.0725351864394589,0.52987012987013,0.89032464093751,2,"c(""AP2B1"", ""DNM3"")","3","Synapse","#339933"
"postsynaptic specialization",0.635974304068523,0.94329444858112,0.0702812841717392,0.519480519480519,0.872867295036775,2,"c(""GPHN"", ""DLGAP4"")","3","Synapse","#339933"
"postsynaptic specialization membrane",0.606060606060606,0.94329444858112,0.0697792517076235,0.694300518134715,0.931033270276163,1,"GPHN","3","Synapse","#339933"
"precatalytic spliceosome",0.242424242424242,0.906021415658462,0.12384217120105,0.867875647668394,1.1637915878452,1,"PRPF38B","3","RNA Spliceosome","#0099ff"
"presynapse",0.476439790575916,0.935405669599218,0.0745500777420554,-0.310559773352613,-0.998926239544531,13,"c(""SLC4A10"", ""CPLX1"", ""SLC4A8"", ""SYT12"", ""SH3GL1"", ""ATP2B2"", ""GNB5"", ""CADPS"", ""DNM3"", ""KIF1A"")","3","Synapse","#339933"
"presynaptic active zone",0.648484848484848,0.94329444858112,0.066436413766281,0.673575129533679,0.903241232357471,1,"ARHGAP44","3","Synapse","#339933"
"presynaptic cytosol",0.967676767676768,0.988038822743526,0.0476387259290825,0.512953367875648,0.687852938487613,1,"TRIM9","3","Synapse","#339933"
"presynaptic endocytic zone membrane",0.553535353535354,0.935405669599218,0.0743625384422526,0.717616580310881,0.962299312934691,1,"DNM1L","3","Synapse","#339933"
"presynaptic membrane",0.021839534038244,0.384597034254073,0.352487857583619,-0.701570680628272,-1.60330841634615,5,"c(""SLC4A8"", ""GRM3"", ""SNAP25"", ""GAD2"", ""LRRC4B"")","3","Synapse","#339933"
"primary miRNA processing",0.62020202020202,0.94329444858112,0.0686325631836726,0.683937823834197,0.917137251316817,1,"DDX3X","3","Epigenetic","#cc3333"
"procollagen-proline 4-dioxygenase complex",0.64040404040404,0.94329444858112,0.0670512579829467,0.678756476683938,0.910189241837144,1,"P4HB","3","Proteostasis","#C7B169"
"production of miRNAs involved in gene silencing by miRNA",0.682242990654206,0.94970198720659,0.0602484086158019,-0.523313294082969,-0.863564248951859,2,"PRKRA","3","Epigenetic","#cc3333"
"production of siRNA involved in RNA interference",0.347058823529412,0.935405669599218,0.0985499803531691,-0.83419689119171,-1.11383097289803,1,"PRKRA","3","Epigenetic","#cc3333"
"programmed cell death",0.553535353535354,0.935405669599218,0.0743625384422526,0.717616580310881,0.962299312934691,1,"DNM1L","3","Apoptosis","#663399"
"prolyl-tRNA aminoacylation",0.775757575757576,0.966608285692255,0.0578529757032509,0.616580310880829,0.82681312808107,1,"EPRS1","3","Proteostasis","#C7B169"
"prostaglandin metabolic process",0.62020202020202,0.94329444858112,0.0686325631836726,0.686528497409326,0.920611256056654,1,"PLAA","3","Lipid Metabolism","#999999"
"proteasome accessory complex",0.291220556745182,0.923559273416185,0.115240003147781,0.690909090909091,1.16091350239891,2,"c(""PSMC6"", ""PSMD13"")","3","Proteostasis","#C7B169"
"proteasome activator complex",0.886274509803922,0.976717930305388,0.0502948063662358,-0.559585492227979,-0.747166118465763,1,"PSME3","3","Proteostasis","#C7B169"
"proteasome assembly",0.940035273368607,0.976717930305388,0.0427591434738678,-0.3125,-0.604404916152243,3,"c(""ADRM1"", ""ECPAS"", ""PSMD13"")","3","Proteostasis","#C7B169"
"proteasome binding",0.306878306878307,0.935405669599218,0.0995791200495904,-0.591989231171079,-1.14496384521276,3,"c(""UCHL5"", ""ADRM1"")","3","Proteostasis","#C7B169"
"proteasome complex",0.486935866983373,0.935405669599218,0.0899860794997137,0.355563748355989,0.966605333802068,7,"c(""HSPB1"", ""PSMC6"", ""PSMD13"")","3","Proteostasis","#C7B169"
"proteasome regulatory particle",0.616161616161616,0.94329444858112,0.0689567351672811,0.689119170984456,0.92408526079649,1,"PSMD13","3","Proteostasis","#C7B169"
"proteasome regulatory particle, base subcomplex",0.525252525252525,0.935405669599218,0.0770736734944102,0.735751295336788,0.986617346113546,1,"PSMC6","3","Proteostasis","#C7B169"
"proteasome regulatory particle, lid subcomplex",0.842990654205607,0.966608285692255,0.0503964322442957,-0.461820647747402,-0.762089947516633,2,"ADRM1","3","Proteostasis","#C7B169"
"proteasome-activating activity",0.525252525252525,0.935405669599218,0.0770736734944102,0.735751295336788,0.986617346113546,1,"PSMC6","3","Proteostasis","#C7B169"
"proteasome-mediated ubiquitin-dependent protein catabolic process",0.2541567695962,0.911201790180334,0.132147260608774,0.447368421052632,1.21617770080187,7,"c(""ARRB1"", ""NSFL1C"", ""PSMC6"", ""PSMD13"", ""PLAA"", ""TRIM9"", ""PSME3"")","3","Proteostasis","#C7B169"
"protein K48-linked deubiquitination",0.513131313131313,0.935405669599218,0.0782955249944794,0.743523316062176,0.997039360333055,1,"USP5","3","Proteostasis","#C7B169"
"protein K48-linked ubiquitination",0.22156862745098,0.863722677871601,0.128142916898415,-0.88860103626943,-1.18647212330443,1,"SYVN1","3","Proteostasis","#C7B169"
"protein N-linked glycosylation via asparagine",0.870707070707071,0.966608285692255,0.0524827622635459,0.567357512953368,0.760807038024178,1,"DPM1","3","Proteostasis","#C7B169"
"protein O-linked mannosylation",0.870707070707071,0.966608285692255,0.0524827622635459,0.567357512953368,0.760807038024178,1,"DPM1","3","Proteostasis","#C7B169"
"protein deubiquitination",0.910499139414802,0.976717930305388,0.0431036828790402,-0.239722436355186,-0.613207510707422,7,"c(""UCHL5"", ""ADRM1"")","3","Proteostasis","#C7B169"
"protein folding",0.402247191011236,0.935405669599218,0.0978773277424561,0.480417754569191,1.06831977581673,4,"c(""RANBP2"", ""P4HB"", ""CSNK2A1"", ""GNB5"")","3","Proteostasis","#C7B169"
"protein folding chaperone",0.00733565068059258,0.177802199829601,0.407017918923954,0.945454545454545,1.58861847696693,2,"c(""HSPB1"", ""HSPA1B"")","3","Proteostasis","#C7B169"
"protein folding in endoplasmic reticulum",0.64040404040404,0.94329444858112,0.0670512579829467,0.678756476683938,0.910189241837144,1,"P4HB","3","Proteostasis","#C7B169"
"protein glycosylation",0.870707070707071,0.966608285692255,0.0524827622635459,0.567357512953368,0.760807038024178,1,"DPM1","3","Proteostasis","#C7B169"
"protein insertion into ER membrane",0.393939393939394,0.935405669599218,0.0928481214159878,0.808290155440414,1.08388947882897,1,"ALDH3A2","3","Proteostasis","#C7B169"
"protein insertion into mitochondrial inner membrane",0.46078431372549,0.935405669599218,0.0824344091527096,-0.769430051813471,-1.02735341289042,1,"NDUFA13","3","Mitochondrial Metabolism","#99cc99"
"protein lipoylation",0.684313725490196,0.94970198720659,0.0623861492893626,-0.663212435233161,-0.885530214477941,1,"GCSH","3","Proteostasis","#C7B169"
"protein localization to endoplasmic reticulum exit site",0.528971962616822,0.935405669599218,0.0727141077934447,-0.579220779220779,-0.955821995811555,2,"c(""GBF1"", ""BCAP29"")","3","Proteostasis","#C7B169"
"protein localization to endoplasmic reticulum tubular network",0.754901960784314,0.961309800896431,0.0577308549299813,-0.632124352331606,-0.844020985674287,1,"GBF1","3","Proteostasis","#C7B169"
"protein localization to mitochondrion",0.553535353535354,0.935405669599218,0.0743625384422526,0.717616580310881,0.962299312934691,1,"DNM1L","3","Mitochondrial Metabolism","#99cc99"
"protein localization to phagophore assembly site",0.561616161616162,0.935405669599218,0.0736212741014394,0.712435233160622,0.955351303455018,1,"MFN2","3","Autophagy","#9933ff"
"protein localization to synapse",0.539393939393939,0.935405669599218,0.0756946307932749,0.727979274611399,0.976195331894036,1,"DLG4","3","Synapse","#339933"
"protein mannosylation",0.870707070707071,0.966608285692255,0.0524827622635459,0.567357512953368,0.760807038024178,1,"DPM1","3","Proteostasis","#C7B169"
"protein polyubiquitination",0.31353919239905,0.935405669599218,0.117249716749792,0.443569553805774,1.13452074636625,6,"c(""CBFB"", ""UBR2"", ""PSMC6"", ""PSMD13"", ""PSME3"", ""FBXL16"")","3","Proteostasis","#C7B169"
"protein refolding",0.103030303030303,0.66140236893398,0.197822021315103,0.94300518134715,1.26453772530046,1,"HSPA1B","3","Proteostasis","#C7B169"
"protein targeting to mitochondrion",0.561616161616162,0.935405669599218,0.0736212741014394,0.712435233160622,0.955351303455018,1,"MFN2","3","Mitochondrial Metabolism","#99cc99"
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.83030303030303,0.966608285692255,0.0546808488785442,0.588082901554404,0.788599075942869,1,"VPS25","3","Endolysosome","#3366cc"
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.83030303030303,0.966608285692255,0.0546808488785442,0.588082901554404,0.788599075942869,1,"VPS25","3","Proteostasis","#C7B169"
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.83030303030303,0.966608285692255,0.0546808488785442,0.588082901554404,0.788599075942869,1,"VPS25","3","Endolysosome","#3366cc"
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.83030303030303,0.966608285692255,0.0546808488785442,0.588082901554404,0.788599075942869,1,"VPS25","3","Proteostasis","#C7B169"
"protein ubiquitination",0.213660245183888,0.863722677871601,0.122679189568808,-0.442602101022364,-1.24304240341945,9,"c(""HLTF"", ""SYVN1"", ""SEL1L"")","3","Proteostasis","#C7B169"
"rRNA methylation",0.132762312633833,0.693087355185856,0.178219874951973,0.8,1.34421563435663,2,"c(""FBL"", ""FBLL1"")","3","Proteostasis","#C7B169"
"rRNA methyltransferase activity",0.132762312633833,0.693087355185856,0.178219874951973,0.8,1.34421563435663,2,"c(""FBL"", ""FBLL1"")","3","Proteostasis","#C7B169"
"rRNA processing",0.821548821548822,0.966608285692255,0.046788296531803,-0.203753351206434,-0.681247692946444,14,"c(""BYSL"", ""RPL18A"", ""RPL30"", ""RPLP0"", ""RPL10A"", ""RPL5"", ""RPS17"", ""RPL3"", ""RPL26"", ""RPL9"", ""RPS16"", ""RPL11"", ""FBLL1"", ""FBL"")","3","Proteostasis","#C7B169"
"reactive oxygen species biosynthetic process",0.754901960784314,0.961309800896431,0.0577308549299813,-0.632124352331606,-0.844020985674287,1,"GBF1","3","Oxidative Stress","#ffcc66"
"reactive oxygen species metabolic process",0.692998204667864,0.94970198720659,0.057609110864425,-0.405171136575236,-0.840317661937881,4,"c(""NDUFS1"", ""NDUFA13"", ""NDUFS4"")","3","Oxidative Stress","#ffcc66"
"receptor internalization",0.563926940639269,0.935405669599218,0.0797705918628453,0.481770833333333,0.934814835172181,3,"c(""ITGB2"", ""DNM3"", ""GRK2"")","3","Endolysosome","#3366cc"
"receptor localization to synapse",0.65607476635514,0.94329444858112,0.0621124188949471,-0.539290735323399,-0.889929998113922,2,"DLG1","3","Synapse","#339933"
