"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","state","Biodomain","color"
"electron transfer activity",0.484988452655889,0.925954462784132,0.0886261133285098,-0.299225809736579,-0.977196106034528,12,"c(""NDUFS6"", ""NDUFS1"", ""NDUFS2"", ""FDX2"", ""ME2"", ""COX7A2L"", ""NDUFA12"")","4","Mitochondrial Metabolism","#99cc99"
"electron transport chain",0.186915887850467,0.775924043729393,0.155241966228839,-0.360832337023698,-1.28070348371521,15,"c(""NDUFS7"", ""NDUFV1"", ""NDUFS4"", ""NDUFB3"", ""FDX2"", ""NDUFB8"", ""NDUFS8"", ""ME2"", ""COX7A2L"")","4","Mitochondrial Metabolism","#99cc99"
"endocytic recycling",0.44043321299639,0.925954462784132,0.080419996876154,0.370925313972108,1.01253298483957,9,"c(""VPS26A"", ""EHD1"", ""SNX17"", ""SNX12"", ""STX6"", ""KIAA1109"", ""SNX27"", ""VPS39"")","4","Endolysosome","#3366cc"
"endocytosis",0.321799307958477,0.885696835216066,0.0956031492204301,0.345637479834997,1.1414258373064,16,"c(""APP"", ""ANK2"", ""CSNK1E"", ""ARRB1"", ""EHD1"", ""DPYSL2"", ""OPHN1"", ""TOM1"", ""DNM3"", ""EEA1"", ""DNM1L"", ""CYTH2"", ""ITSN2"", ""SGIP1"", ""AAK1"")","4","Endolysosome","#3366cc"
"endopeptidase activity",0.319029850746269,0.885696835216066,0.100633389423036,0.621753596600077,1.16786303461023,3,"c(""PCSK2"", ""BACE1"")","4","Proteostasis","#C7B169"
"endoplasmic reticulum",0.993112947658402,0.999248597446789,0.0284333438791734,0.0946189432556192,0.498524493400081,107,"c(""CLU"", ""ATP8A1"", ""TMEM30A"", ""TMEM199"", ""DBI"", ""DNAJB2"", ""CLSTN2"", ""DPAGT1"", ""SEZ6L2"", ""HSPA1B"", ""MLC1"", ""LPIN1"", ""BACE1"", ""ALDH3A2"", ""TLCD4"", ""GJA1"", ""MAP2K1"", ""CCDC115"", ""MAP3K5"", ""CLSTN1"", ""RAB9A"", ""WFS1"", ""PARK7"", ""TMEM43"")","4","Proteostasis","#C7B169"
"endoplasmic reticulum calcium ion homeostasis",0.463157894736842,0.925954462784132,0.0860347242455604,0.779220779220779,1.02901491601263,1,"WFS1","4","Proteostasis","#C7B169"
"endoplasmic reticulum exit site",0.960227272727273,0.998954259017818,0.0450442767152794,-0.514069264069264,-0.691620158037243,1,"SEC31A","4","Proteostasis","#C7B169"
"endoplasmic reticulum lumen",0.0055178617030428,0.125151500945826,0.407017918923954,0.529836191835663,1.85166265529603,19,"c(""APP"", ""IGFBP5"", ""C4A"", ""SDC2"", ""DBI"", ""MAPK3"", ""CHGB"", ""MAPK1"", ""PTPRN2"", ""BACE1"", ""ESD"", ""WFS1"", ""TMEM43"")","4","Proteostasis","#C7B169"
"endoplasmic reticulum mannose trimming",0.303769401330377,0.885696835216066,0.114750719227023,-0.53290692291891,-1.14776845826228,4,"c(""RPS27A"", ""SEL1L"", ""SYVN1"")","4","Proteostasis","#C7B169"
"endoplasmic reticulum membrane",0.886435331230284,0.998954259017818,0.0730744399126987,-0.131842879168429,-0.724944876430586,72,"c(""FADS2"", ""CYP51A1"", ""FDFT1"", ""SCD"", ""RPS27A"", ""CYB5R1"", ""NSDHL"", ""PJA2"")","4","Proteostasis","#C7B169"
"endoplasmic reticulum quality control compartment",0.147651006711409,0.706506950972147,0.172324344900946,-0.567491364314529,-1.33110546852638,5,"c(""RPS27A"", ""SEL1L"", ""ERLEC1"", ""SYVN1"")","4","Proteostasis","#C7B169"
"endoplasmic reticulum stress-induced pre-emptive quality control",0.84421052631579,0.998954259017818,0.055826471778749,0.576839826839827,0.761756875326015,1,"VCP","4","Proteostasis","#C7B169"
"endoplasmic reticulum to Golgi vesicle-mediated transport",0.585160202360877,0.971216190819251,0.0626618230932491,0.262316101383606,0.890818248855564,17,"c(""ANK2"", ""VTI1A"", ""SEC22B"", ""VCP"", ""SPAST"", ""ARFGAP3"", ""SEC31A"", ""SCFD1"", ""COG5"", ""COG3"", ""TMED4"", ""TRAPPC6B"", ""ERGIC3"", ""COG1"", ""COG6"", ""ARFGAP2"")","4","Proteostasis","#C7B169"
"endoplasmic reticulum tubular network",0.793103448275862,0.998954259017818,0.0570059526582387,-0.457204767063922,-0.768368027678278,2,"c(""RTN4"", ""SPAST"")","4","Proteostasis","#C7B169"
"endoplasmic reticulum tubular network membrane",0.827651515151515,0.998954259017818,0.0518457624865066,-0.58008658008658,-0.780438746753605,1,"RTN4","4","Proteostasis","#C7B169"
"endoplasmic reticulum unfolded protein response",0.842572062084257,0.998954259017818,0.0583452776743612,-0.317740852919987,-0.6843463899575,4,"HERPUD2","4","Proteostasis","#C7B169"
"endosomal transport",0.854117647058824,0.998954259017818,0.0605092988656667,-0.202935456487411,-0.682726846040035,13,"c(""RPS27A"", ""DCLK1"", ""AGAP2"", ""ITSN2"", ""VPS16"", ""TOM1"", ""TMCC1"", ""SNX27"", ""KIAA1109"", ""SNX17"", ""UBC"", ""EHD1"")","4","Endolysosome","#3366cc"
"endosomal vesicle fusion",0.96,0.998954259017818,0.0498907356726307,0.527056277056277,0.696014255691875,1,"VPS39","4","Endolysosome","#3366cc"
"endosome",0.0122493694092487,0.206131861564239,0.380730400722792,0.385336907977424,1.66116851356417,45,"c(""APP"", ""GPNMB"", ""RAB27B"", ""SYTL4"", ""ANK2"", ""ADCYAP1R1"", ""MLC1"", ""FLOT2"", ""BACE1"", ""ABCC5"", ""GJA1"", ""CCDC115"", ""VTI1A"", ""NSG2"", ""RAB9A"", ""ARRB1"", ""ATG9A"", ""VPS26A"", ""EHD1"", ""SNX17"", ""SLC9A6"", ""ATP8A2"", ""CLCN3"", ""ATP6AP2"", ""RAB21"", ""PI4K2A"", ""RAB24"", ""RAB33A"", ""TRIM3"", ""SNX27"", ""NISCH"", ""OCRL"", ""SPAST"", ""TOM1"", ""VPS16"", ""VPS39"", ""EEA1"")","4","Endolysosome","#3366cc"
"endosome lumen",0.0105777947400491,0.181914821628316,0.380730400722792,0.995670995670996,1.3148523926828,1,"APP","4","Endolysosome","#3366cc"
"endosome membrane",0.713322091062395,0.998954259017818,0.053347785067549,0.225915042098192,0.76720125501461,17,"c(""BACE1"", ""ABCC5"", ""NSG2"", ""VPS26A"", ""EHD1"", ""UBA1"", ""UBC"", ""SNX17"", ""SLC9A6"", ""CLCN3"", ""ATP6AP2"", ""RAB21"")","4","Endolysosome","#3366cc"
"endosome to lysosome transport",0.404718693284936,0.907428015746312,0.0852884689790502,0.509229098805646,1.0582949356744,4,"c(""SNX27"", ""VPS16"", ""VPS39"", ""HOOK3"")","4","Endolysosome","#3366cc"
"endosome to lysosome transport via multivesicular body sorting pathway",0.84421052631579,0.998954259017818,0.055826471778749,0.576839826839827,0.761756875326015,1,"VCP","4","Endolysosome","#3366cc"
"engulfment of apoptotic cell",0.5625,0.969507158590308,0.0702812841717392,-0.708874458874459,-0.953707796872409,1,"ADGRB1","4","Endolysosome","#3366cc"
"engulfment of apoptotic cell",0.5625,0.969507158590308,0.0702812841717392,-0.708874458874459,-0.953707796872409,1,"ADGRB1","4","Autophagy","#9933ff"
"engulfment of apoptotic cell",0.5625,0.969507158590308,0.0702812841717392,-0.708874458874459,-0.953707796872409,1,"ADGRB1","4","Endolysosome","#3366cc"
"engulfment of apoptotic cell",0.5625,0.969507158590308,0.0702812841717392,-0.708874458874459,-0.953707796872409,1,"ADGRB1","4","Autophagy","#9933ff"
"erythrocyte differentiation",0.661257606490872,0.985251467779586,0.0656813601934011,-0.517876489707476,-0.870331557417575,2,"c(""RPS19"", ""RPS14"")","4","Immune Response","#99cccc"
"erythrocyte homeostasis",0.772549019607843,0.998954259017818,0.0566484183613995,0.47887323943662,0.782747800443122,2,"c(""PRDX1"", ""RPS17"")","4","Immune Response","#99cccc"
"establishment of mitochondrion localization",0.971590909090909,0.998954259017818,0.0445070537769277,-0.508658008658009,-0.684339945847378,1,"MARK1","4","Mitochondrial Metabolism","#99cc99"
"establishment of natural killer cell polarity",0.901052631578947,0.998954259017818,0.052805004567129,0.554112554112554,0.731743940275647,1,"SNX27","4","Immune Response","#99cccc"
"establishment of synaptic specificity at neuromuscular junction",0.974736842105263,0.998954259017818,0.0491927521045191,0.517316017316017,0.683151569241717,1,"GPHN","4","Synapse","#339933"
"ether lipid biosynthetic process",0.354166666666667,0.885696835216066,0.0952879846194844,-0.817099567099567,-1.09931204066972,1,"DHRS7B","4","Lipid Metabolism","#999999"
"eukaryotic 80S initiation complex",0.806818181818182,0.998954259017818,0.0530212512043078,-0.58982683982684,-0.793543128695363,1,"RPL38","4","Proteostasis","#C7B169"
"eukaryotic initiation factor 4E binding",0.699797160243408,0.998954259017818,0.0629394692018967,-0.498374864572048,-0.837557565715658,2,"c(""LARP1"", ""EIF4G1"")","4","Proteostasis","#C7B169"
"excitatory postsynaptic potential",0.27789046653144,0.880195693208521,0.114750719227023,-0.691224268689057,-1.16165592810128,2,"c(""DGKI"", ""GSK3B"")","4","Synapse","#339933"
"excitatory synapse",0.219066937119675,0.809001782531194,0.131457611642763,-0.723726977248104,-1.21627924760448,2,"c(""CACNG3"", ""DGKI"")","4","Synapse","#339933"
"execution phase of apoptosis",0.978947368421053,0.998954259017818,0.0489954089862481,0.515151515151515,0.680293194475015,1,"DNM1L","4","Apoptosis","#663399"
"exocytic insertion of neurotransmitter receptor to postsynaptic membrane",0.270386266094421,0.877913913771303,0.120433371642259,-0.603887857211448,-1.16750262977535,3,"c(""SNAP25"", ""CPLX1"")","4","Synapse","#339933"
"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.674242424242424,0.987080817529835,0.0614364107201271,-0.659090909090909,-0.886729844725645,1,"ERI3","4","Proteostasis","#C7B169"
"external side of plasma membrane",0.0551601423487545,0.52318559258061,0.257206466468838,0.533447452982791,1.56322578536953,11,"c(""ICAM1"", ""GPC4"", ""BMPR1A"", ""ITGAV"", ""MAP3K5"", ""NCAM1"", ""BTN3A3"")","4","Lipid Metabolism","#999999"
"extracellular matrix",0.0566371681415929,0.527602191319005,0.252961123069611,0.625108240284002,1.5737774001179,7,"c(""CTHRC1"", ""SPOCK3"", ""TIMP2"", ""CCN2"", ""SPOCK2"")","4","Structural Stabilization","#ff9999"
"extracellular matrix binding",0.00123066422006372,0.046975353765847,0.45505986738723,0.823913043478261,1.85017005473406,5,"c(""SMOC1"", ""SPARC"", ""ADGRG1"", ""SPOCK2"", ""ITGAV"")","4","Structural Stabilization","#ff9999"
"extracellular matrix constituent secretion",0.273684210526316,0.879498541013725,0.118287526124085,0.875541125541126,1.15621259313086,1,"CCN2","4","Structural Stabilization","#ff9999"
"extracellular matrix disassembly",0.0562613430127042,0.527239531825641,0.257206466468838,0.721706345348342,1.49987141763424,4,"c(""CD44"", ""TIMP2"", ""CAPNS1"", ""CAPN1"")","4","Structural Stabilization","#ff9999"
"extracellular matrix organization",4.34770142745974e-05,0.00226805091132483,0.557332238758646,0.744971804280049,2.22284123700001,12,"c(""SMOC1"", ""APP"", ""CD44"", ""SPARC"", ""GFAP"", ""ICAM1"", ""ITGB8"", ""SPOCK2"", ""ITGAV"")","4","Structural Stabilization","#ff9999"
"extracellular matrix protein binding",0.111764705882353,0.638364104765994,0.186432558434075,0.821235102925244,1.34235935008119,2,"c(""ITGB8"", ""ITGAV"")","4","Structural Stabilization","#ff9999"
"extracellular matrix structural constituent",0.0154911762085643,0.22028812589709,0.380730400722792,0.84392937115356,1.58518410151803,3,"c(""CTHRC1"", ""SPARC"")","4","Structural Stabilization","#ff9999"
"extrinsic apoptotic signaling pathway",0.551724137931034,0.962595625264291,0.069119845655101,0.446336073895226,0.927588795926987,4,"c(""ACVR1B"", ""PDPK1"")","4","Apoptosis","#663399"
"extrinsic apoptotic signaling pathway in absence of ligand",0.542649727767695,0.954031543505228,0.0699458736501659,0.449810857103544,0.934810192898516,4,"c(""BAG3"", ""ITGAV"")","4","Apoptosis","#663399"
"extrinsic apoptotic signaling pathway via death domain receptors",0.662745098039216,0.985251467779586,0.0639271933359996,0.52581205774487,0.859472189614268,2,"c(""BAG3"", ""DIABLO"")","4","Apoptosis","#663399"
"extrinsic component of Golgi membrane",0.352272727272727,0.885696835216066,0.0956031492204301,-0.82034632034632,-1.10368016798364,1,"NUCB1","4","Proteostasis","#C7B169"
"extrinsic component of cytoplasmic side of plasma membrane",0.47027027027027,0.925954462784132,0.0768736734126542,0.441534269344397,0.991504491579809,5,"c(""S100A6"", ""DTNA"", ""YES1"")","4","Lipid Metabolism","#999999"
"extrinsic component of endoplasmic reticulum membrane",0.387368421052632,0.88791770819629,0.096240602328129,0.817099567099567,1.07903647442991,1,"CCDC115","4","Proteostasis","#C7B169"
"extrinsic component of endosome membrane",0.109848484848485,0.638364104765994,0.184706471207739,-0.951298701298701,-1.27986130297839,1,"SNX10","4","Endolysosome","#3366cc"
"extrinsic component of postsynaptic density membrane",0.522727272727273,0.941390312794225,0.0739901439101341,-0.722943722943723,-0.97263634856606,1,"DGKI","4","Synapse","#339933"
"extrinsic component of postsynaptic membrane",0.732631578947368,0.998954259017818,0.0625237414724762,0.642857142857143,0.848937305710418,1,"CRKL","4","Synapse","#339933"
"extrinsic component of presynaptic active zone membrane",0.522727272727273,0.941390312794225,0.0739901439101341,-0.722943722943723,-0.97263634856606,1,"DGKI","4","Synapse","#339933"
"farnesyl diphosphate biosynthetic process, mevalonate pathway",0.0134633282303216,0.215547303112201,0.380730400722792,-0.993506493506494,-1.33664695805935,1,"HMGCS1","4","Lipid Metabolism","#999999"
"farnesyl diphosphate metabolic process",0.0852272727272727,0.567577369439072,0.211400189384923,-0.958874458874459,-1.29005360004421,1,"FDFT1","4","Lipid Metabolism","#999999"
"fascia adherens",0.374736842105263,0.885696835216066,0.0982123351217438,0.825757575757576,1.09046997349672,1,"GJA1","4","Structural Stabilization","#ff9999"
"fatty acid alpha-oxidation",0.338947368421053,0.885696835216066,0.104343952581949,0.840909090909091,1.11047859686363,1,"ALDH3A2","4","Lipid Metabolism","#999999"
"fatty acid beta-oxidation",0.878296146044625,0.998954259017818,0.0522693317499306,-0.417118093174431,-0.70099926695767,2,"c(""ACOX1"", ""HSD17B4"")","4","Lipid Metabolism","#999999"
"fatty acid beta-oxidation using acyl-CoA oxidase",0.878296146044625,0.998954259017818,0.0522693317499306,-0.417118093174431,-0.70099926695767,2,"c(""ACOX1"", ""HSD17B4"")","4","Lipid Metabolism","#999999"
"fatty acid binding",0.988235294117647,0.999248597446789,0.0453152441270267,0.293285909702792,0.479393880917007,2,"GSTP1","4","Lipid Metabolism","#999999"
"fatty acid biosynthetic process",0.143497757847534,0.701793721973094,0.175204047558551,-0.537131638223408,-1.34577905278795,6,"c(""FADS2"", ""SCD"")","4","Lipid Metabolism","#999999"
"fatty acid catabolic process",0.850980392156863,0.998954259017818,0.0521630305460055,0.430953553320729,0.704420122435334,2,"LPIN1","4","Lipid Metabolism","#999999"
"fatty acid elongation",0.793684210526316,0.998954259017818,0.0587185879555941,0.61038961038961,0.806061684209892,1,"HACD3","4","Lipid Metabolism","#999999"
"fatty acid homeostasis",0.736842105263158,0.998954259017818,0.062249042949858,0.63961038961039,0.844649743560366,1,"PRKAA1","4","Lipid Metabolism","#999999"
"fatty acid metabolic process",0.48,0.925954462784132,0.0902635484340068,-0.292099903019345,-0.982698878593299,13,"c(""FADS2"", ""SCD"")","4","Lipid Metabolism","#999999"
"fatty acid oxidation",0.738805970149254,0.998954259017818,0.0564118388217596,0.412358917009943,0.774549176395964,3,"c(""CYGB"", ""PRKAA1"")","4","Lipid Metabolism","#999999"
"fatty acid peroxidase activity",0.185263157894737,0.772535863958736,0.147331213699377,0.911255411255411,1.20337577678143,1,"CYGB","4","Lipid Metabolism","#999999"
"fatty acid primary amide biosynthetic process",0.290526315789474,0.885696835216066,0.114266502484433,0.867965367965368,1.1462082814474,1,"PAM","4","Lipid Metabolism","#999999"
"fatty acid transport",0.941287878787879,0.998954259017818,0.0459538081039063,-0.520562770562771,-0.700356412665082,1,"SLC27A4","4","Lipid Metabolism","#999999"
"fatty-acyl-CoA biosynthetic process",0.130681818181818,0.677127785680417,0.16823816568964,-0.936147186147186,-1.25947670884677,1,"SCD","4","Lipid Metabolism","#999999"
"filamentous actin",0.105882352941176,0.636483253588517,0.191892240384838,0.823401950162514,1.34590119533206,2,"c(""DPYSL3"", ""PDLIM5"")","4","Structural Stabilization","#ff9999"
"flippase activity",0.107368421052632,0.636483253588517,0.197822021315103,0.952380952380952,1.25768489734877,1,"ATP8A1","4","Lipid Metabolism","#999999"
"focal adhesion",0.0602055800293686,0.541600576784427,0.222056046145248,0.301204378353558,1.42378048376265,62,"c(""HSPB1"", ""PLEC"", ""CD44"", ""ICAM1"", ""SDC4"", ""AHNAK"", ""MAPK3"", ""MAPK1"", ""FHL1"", ""ITGB8"", ""HSPA1B"", ""FLOT2"", ""GJA1"", ""MAP2K1"", ""ITGAV"", ""PDPK1"", ""CSRP1"", ""BCAR3"", ""AKAP12"", ""YES1"")","4","Structural Stabilization","#ff9999"
"focal adhesion assembly",0.950980392156863,0.998954259017818,0.0470699590082662,0.341500359568193,0.558203368425889,2,"c(""PDPK1"", ""CORO2B"")","4","Structural Stabilization","#ff9999"
"folate import into mitochondrion",0.774621212121212,0.998954259017818,0.0549073703290958,-0.608225108225108,-0.818295850140907,1,"SLC25A32","4","Mitochondrial Metabolism","#99cc99"
"formin-nucleated actin cable assembly",0.658947368421053,0.985251467779586,0.0676760401641789,0.682900432900433,0.9018172388944,1,"SPIRE1","4","Structural Stabilization","#ff9999"
"gamma-aminobutyric acid receptor clustering",0.746781115879828,0.998954259017818,0.0625237414724762,-0.407809110629067,-0.788421564401608,3,"c(""SHISA7"", ""GPHN"", ""NRXN1"")","4","Lipid Metabolism","#999999"
"gamma-aminobutyric acid receptor clustering",0.746781115879828,0.998954259017818,0.0625237414724762,-0.407809110629067,-0.788421564401608,3,"c(""SHISA7"", ""GPHN"", ""NRXN1"")","4","Synapse","#339933"
"gamma-aminobutyric acid receptor clustering",0.746781115879828,0.998954259017818,0.0625237414724762,-0.407809110629067,-0.788421564401608,3,"c(""SHISA7"", ""GPHN"", ""NRXN1"")","4","Lipid Metabolism","#999999"
"gamma-aminobutyric acid receptor clustering",0.746781115879828,0.998954259017818,0.0625237414724762,-0.407809110629067,-0.788421564401608,3,"c(""SHISA7"", ""GPHN"", ""NRXN1"")","4","Synapse","#339933"
"ganglioside metabolic process",0.271578947368421,0.878142670726403,0.118815039412263,0.876623376623377,1.15764178051421,1,"ITGB8","4","Lipid Metabolism","#999999"
"gap junction",0.923529411764706,0.998954259017818,0.0484087618816951,0.369183169979753,0.603452626841801,2,"GJA1","4","Structural Stabilization","#ff9999"
"gap junction assembly",0.374736842105263,0.885696835216066,0.0982123351217438,0.825757575757576,1.09046997349672,1,"GJA1","4","Structural Stabilization","#ff9999"
"gene silencing by RNA",0.931034482758621,0.998954259017818,0.0495901956956338,-0.357738589571081,-0.601207411415091,2,"PRKRA","4","Epigenetic","#cc3333"
"gephyrin clustering involved in postsynaptic density assembly",0.823157894736842,0.998954259017818,0.0570059526582387,0.593073593073593,0.783194686076278,1,"NRXN1","4","Synapse","#339933"
"glutamatergic synapse",0.307894736842105,0.885696835216066,0.12563992130984,-0.226086905173558,-1.1129278344378,43,"c(""NPTX2"", ""SLC4A8"", ""DGKZ"", ""SNAP25"", ""LRRC4B"", ""PLCB1"", ""CPLX1"", ""ARHGEF2"", ""CACNG2"", ""DLGAP4"", ""CACNG3"", ""ADGRA1"", ""PLPPR4"", ""CAMK4"", ""CTNND1"", ""ATAD1"", ""CDH10"", ""SORCS3"", ""DGKI"", ""CDH8"")","4","Synapse","#339933"
